OMIM ID	DISEASE TERMS
612760	
606473	
600690	
607237	"Deafness, autosomal recessive 6, 600971 (3)"
191325	
605187	
600167	
164975	"Robinow syndrome, autosomal dominant, 180700 (3)"
601126	
612115	
612574	[Mean platelet volume QTL2] (2)
601641	
603381	"Spondylocarpotarsal synostosis syndrome, 272460 (3); Larsen syndrome, 150250 (3); Atelosteogenesis, type I, 108720 (3); Atelosteogenesis, type III, 108721 (3); Boomerang dysplasia, 112310 (3)"
611473	
611450	
606112	
611037	
606781	
135500	?Zimmermann-Laband syndrome (2)
605421	
606807	"Hypogonadotropic hypogonadism 18 with or without anosmia, 615267 (3)"
608619	
601153	
176886	
607414	
601177	
607640	"Spinocerebellar ataxia 7, 164500 (3)"
614481	
614789	"Adams-Oliver syndrome 4, 615297 (3)"
605515	"Mental retardation with language impairment and autistic features, 613670 (3)"
602625	
603922	
611965	
610948	"{Hypertension, essential, susceptibility to, 7} (2)"
156845	"Waardenburg syndrome, type 2A, 193510 (3); Waardenburg syndrome/ocular albinism, digenic, 103470 (3); Tietz albinism-deafness syndrome, 103500 (3); {Melanoma, cutaneous malignant, susceptibility to, 8}, 614456 (3)"
605709	
603123	
609896	
608868	
608501	"Epilepsy, progressive myoclonic 5, 613832 (3)"
613250	
608586	Keratoconus 3 (2)
607027	
613322	
609729	
613822	
607535	
613663	
179060	"Pyruvate dehydrogenase E1-beta deficiency, 614111 (3)"
602431	"Vesicoureteral reflux 2, 610878 (3)"
607839	"Glycogen storage disease IV, 232500 (3); Polyglucosan body disease, adult form, 263570 (3)"
182134	
609938	
602430	
603363	
608845	"Bardet-Biedl syndrome 3, 209900 (3); {Bardet-Biedl syndrome 1, modifier of}, 209900 (3); Retinitis pigmentosa 55, 613575 (3)"
606896	"{Dyslexia, susceptibility to, 5} (2)"
606621	
608445	{Speech-sound disorder} (2)
109720	"Biliary cirrhosis, primary, 1 (2)"
161560	
194553	
609512	"Dementia, familial, nonspecific, 600795 (3); Amyotrophic lateral sclerosis 17, 614696 (3)"
179611	
173110	"Pituitary hormone deficiency, combined, 1, 613038 (3)"
607135	Creatinine clearance QTL (2)
160790	"Cardiomyopathy, familial hypertrophic, 8, 608751 (3)"
176977	"?Immunodeficiency, common variable, 9, 615559 (3)"
614012	
604491	
604813	
123695	
604180	
180470	
602498	"Hereditary motor and sensory neuropathy, proximal type, 604484 (3); Chondrosarcoma, extraskeletal myxoid, 612237 (1)"
608922	"Joubert syndrome 8, 612291 (3)"
600066	
607056	"Retinitis pigmentosa 56, 613581 (3); Maculopathy, IMPG2-related, 613581 (3)"
176880	"Thrombophilia due to protein S deficiency, autosomal dominant, 612336 (3); Thrombophilia due to protein S deficiency, autosomal recessive, 614514 (3)"
601166	
114200	Camptodactyly 1 (2)
612732	"Coproporphyria, 121300 (3); Harderoporphyria, 121300 (3)"
606279	
611030	
155970	
120251	
608698	
612993	
612049	
607156	
612307	
610124	
615210	
612846	
615423	
162060	
607792	
602500	
601306	
604605	"{Coronary heart disease, susceptibility to, 5}, 608901 (3)"
609267	
603205	
607147	
604962	
613891	"Orotic aciduria, 258900 (3)"
603065	
607546	
605128	
600467	{Malignant hyperthermia susceptibility 4} (2)
608004	
601662	
609980	
601028	
606037	"C syndrome, 211750 (3)"
614445	
614125	
604371	
610643	
609929	
611956	
610834	
610298	
612738	
613447	
607953	
608298	
615246	
606025	
607460	
614655	"Stuttering, familial persistent, 3 (2)"
600293	"Dyskinesia, familial, with facial myokymia, 606703 (3)"
603241	
610911	"Adams-Oliver syndrome 1, 100300 (3)"
611164	
604015	
126451	"{Schizophrenia, susceptibility to}, 181500 (3); {Essential tremor, susceptibility to}, 190300 (3)"
605547	
605004	
612181	
604419	
605823	
609381	
612859	
613879	"Thyrotropin-releasing hormone deficiency, 275120 (1)"
602380	
609910	
116955	"Myotonic dystrophy 2, 602668 (3)"
615433	Chromosome 3q13.31 deletion syndrome (4)
603081	
610464	
189962	
603840	
615618	
602339	
615534	
608308	
603165	"{Dermatitis, atopic, susceptibility to, 1} (2)"
112203	
601020	
611916	
184600	"Exfoliative ichthyosis, autosomal recessive, ichthyosis bullosa of Siemens-like, 607936 (3)"
602773	"Renal cell carcinoma, 144700 (2)"
613143	
613460	"[Fasting plasma glucose level QTL 6] (2); [Birth weight QTL 3] (2); [Plasma glucose, 2-hour, QTL 1] (2)"
173515	"Bernard-Soulier syndrome, type C, 231200 (3)"
137295	"Dendritic cell, monocyte, B lymphocyte, and natural killer lymphocyte deficiency, 614172 (3); Emberger syndrome, 614038 (3); {Myelodysplastic syndrome, susceptibility to}, 614286 (3); {Leukemia, acute myeloid, susceptibility to}, 601626 (3)"
606045	"Cranioectodermal dysplasia 1, 218330 (3)"
600686	
605739	
116945	
600922	"Aortic aneurysm, familial thoracic 7, 613780 (3)"
600508	
612065	
612066	
604316	{Psoriasis susceptibility 5} (2)
602298	"Charcot-Marie-Tooth disease, type 2B, 600882 (3)"
603449	
601460	"Hypertrophic osteoarthropathy, primary, autosomal recessive 2, 614441 (3)"
190000	"Atransferrinemia, 209300 (3)"
606235	
601897	
606465	
603574	
601471	"Facial paresis, hereditary congenital, 1 (2)"
609779	
232050	"Propionicacidemia, 606054 (3)"
180260	
171790	
600600	
606987	
607474	"Alkaptonuria, 203500 (3)"
604384	"Hailey-Hailey disease, 169600 (3)"
601682	"Glaucoma 1C, primary open angle (2)"
607064	
180380	"Retinitis pigmentosa 4, autosomal dominant or recessive, 613731 (3); Night blindness, congenital stationary, autosomal dominant 1, 610445 (3); Retinitis punctata albescens, 136880 (3)"
106165	"Hypertension, essential, 145500 (3); Renal tubular dysgenesis, 267430 (3)"
603212	"Cataract 12, multiple types, 611597 (3)"
606397	"Usher syndrome, type 3A, 276902 (3); Retinitis pigmentosa 61, 614180 (3)"
611318	
191155	
614011	
120520	"[Neutral endopeptidase deficiency] (1); Membranous glomerulonephritis, antenatal (1)"
109675	
602322	"Dyskeratosis congenita, autosomal dominant 1, 127550 (3); {Aplastic anemia}, 614743 (3); {Pulmonary fibrosis, idiopathic, susceptibility to}, 614743 (3)"
601839	
601055	
180280	
608017	
601199	"Hypocalciuric hypercalcemia, type I, 145980 (3); Hyperparathyroidism, neonatal, 239200 (3); Hypocalcemia, autosomal dominant, 601198 (3); Hypocalcemia, autosomal dominant, with Bartter syndrome, 601198 (3); {Epilepsy idiopathic generalized, susceptibility to, 8}, 612899 (3); Hypercalciuric hypercalcemia (3); {Calcium, serum level of} (3)"
609107	
609739	"Deafness, autosomal recessive 42, 609646 (3)"
609237	"Senior-Loken syndrome 5, 609254 (3)"
606739	
610028	
611757	
612442	
614182	
610803	
605931	
600249	
615525	
611337	
607695	
612764	
613012	"Urocanase deficiency, 276880 (3)"
600338	
606065	
606012	"Deafness, autosomal dominant 18 (2)"
608002	"Nephronophthisis 3, 604387 (3); Renal-hepatic-pancreatic dysplasia 1, 208540 (3); Meckel syndrome 7, 267010 (3)"
604282	
606995	Senior-Loken syndrome 3 (2)
610552	
601867	
601589	
611155	{Alzheimer disease-15} (2)
601215	"Seckel syndrome 1, 210600 (3); Cutaneous telangiectasia and cancer syndrome, familial, 614564 (3)"
220200	Dandy-Walker syndrome (4)
608787	Otosclerosis 5 (2)
603863	
602343	
173865	
614288	
604208	
614334	
607118	"Combined oxidative phosphorylation deficiency 9, 614582 (3)"
607760	
614658	
614484	
614724	"Seckel syndrome 6, 614728 (3)"
600524	
614310	
608435	
602925	
606990	
605597	"Blepharophimosis, epicanthus inversus, and ptosis, type 1, 110100 (3); Blepharophimosis, epicanthus inversus, and ptosis, type 2, 110100 (3); Premature ovarian failure 3, 608996 (3)"
605810	"Combined oxidative phosphorylation deficiency 5, 611719 (3)"
608702	
614580	
602734	
604170	
607610	
607612	
604747	
611660	
612221	{Stature QTL 10} (2)
602160	
612218	
117700	"[Hypoceruloplasminemia, hereditary], 604290 (3); Cerebellar ataxia, 604290 (3); Hemosiderosis, systemic, due to aceruloplasminemia, 604290 (3)"
601865	"Bruck syndrome 2, 609220 (3)"
612200	
603798	
114851	
600358	"Leukemia, acute myelogenous, 601626 (3)"
606380	
606379	
606118	"Hermansky-Pudlak syndrome 3, 614072 (3)"
608396	"?{Autism susceptibility 16}, 613410 (3)"
607912	
607392	
608948	
600470	
600515	"Bleeding disorder, platelet-type, 8, 609821 (3)"
609594	
606381	
603942	"Glycogen storage disease XV, 613507 (3)"
610761	[High density lipoprotein cholesterol level QTL 5] (2)
611177	"Short-rib thoracic dysplasia 2 with or without polydactyly, 611263 (3)"
606660	"{Melanoma, uveal, susceptibility to, 1} (2)"
603094	"[Blood group, globoside system], 615021 (3); [Blood group, P1PK system, P(k) phenotype], 111400 (3)"
611622	
606516	
601167	
602492	
602213	
606567	
612008	"{Celiac disease, susceptibility to, 10} (2)"
602504	
609845	"Sucrase-isomaltase deficiency, congenital, 222900 (3)"
607994	
608638	{Asperger syndrome susceptibility 1} (2)
607373	{Autism susceptibility 8} (2)
605782	
609010	"3-Methylcrotonyl-CoA carboxylase 1 deficiency, 210200 (3)"
600539	
609234	
601402	"Leukemia, acute myeloid, 601626 (1)"
610116	
176590	
603257	
612767	
179541	
613459	[Birth weight QTL 2] (2)
609305	
605090	
613384	
612835	
603690	"Spastic paraplegia 42, autosomal dominant, 612539 (3); Congenital cataracts, hearing loss, and neurodegeneration, 614482 (3)"
606213	
612480	
606639	"Combined oxidative phosphorylation deficiency 1, 609060 (3)"
613352	
614439	
611103	"ACAD9 deficiency, 611126 (3)"
109200	"Alopecia, androgenetic, 1 (2)"
600570	"{Epilepsy, juvenile myoclonic, susceptibility to, 8}, 607628 (3); {Epilepsy, juvenile absence, susceptibility to, 2}, 607628 (3); {Epilepsy, idiopathic generalized, susceptibility to, 11}, 607628 (3)"
611909	
600049	Myelodysplasia syndrome-1 (3)
165215	3q21q26 syndrome (1)
609257	Myopia 8 (2)
610280	
602382	
602445	"Encephalopathy, familial, with neuroserpin inclusion bodies, 604218 (3)"
609679	
603598	
605575	
601141	
602970	
611021	
609118	"Cerebral cavernous malformations 3, 603285 (3)"
611931	
610412	
177400	"Apnea, postanesthetic (3)"
600586	
605587	
606082	"Goiter, multinodular, 3 (2)"
138160	"{Diabetes mellitus, noninsulin-dependent}, 135853 (3); Fanconi-Bickel syndrome, 227810 (3)"
608534	
606805	
606042	
602173	
165340	
615310	
601326	
603591	
610005	
610422	Alopecia-mental retardation syndrome 2 (2)
612637	"Febrile seizures, familial, 10 (2)"
611058	
602719	
107740	
604958	
613798	"Ciliary dyskinesia, primary, 14, 613807 (3)"
605905	
608977	"3-methylglutaconic aciduria, type V, 610198 (3)"
610863	"Charcot-Marie-Tooth disease, dominant intermediate F, 615185 (3)"
601898	"Short stature, 604271 (3)"
611852	
608806	
613234	
600568	
171834	"Ovarian cancer, somatic, 167000 (3); Breast cancer, somatic, 114480 (3); Colorectal cancer, somatic, 114500 (3); Gastric cancer, somatic, 613659 (3); Hepatocellular carcinoma, somatic, 114550 (3); Nonsmall cell lung cancer, somatic, 211980 (3); Keratosis, seborrheic, somatic, 182000 (3); Nevus, epidermal, somatic, 162900 (3); CLOVE syndrome, somatic, 612918 (3); Megalencephaly-capillary malformation-polymicrogyria syndrome, somatic, 602501 (3); Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome, somatic, 603387 (3); Cowden syndrome 5, 615108 (3)"
609856	"Spermatogenic failure 6, 102530 (3)"
605883	
184429	"Microphthalmia, syndromic 3, 206900 (3); Optic nerve hypoplasia and abnormalities of the central nervous system, 206900 (3)"
600044	"Thrombocythemia 1, 187950 (3)"
606452	
605222	
203650	Alopecia-mental retardation syndrome 1 (2)
610232	
608628	
615127	"Epilepsy, familial adult myoclonic, 4 (2)"
605251	
605441	"Adiponectin deficiency, 612556 (3)"
138680	
608750	"Congenital disorder of glycosylation, type Id, 601110 (3)"
605552	Abdominal obesity-metabolic syndrome (2)
605869	
109565	"Lymphoma, B-cell (2)"
603475	
603959	"Hypomagnesemia 3, renal, 248250 (3)"
123730	"Cataract 20, multiple types, 116100 (3)"
601368	
607037	"?Fanconi renotubular syndrome 3, 615605 (3)"
603945	"Leukoencephalopathy with vanishing white matter, 603896 (3); Ovarioleukodystrophy, 603896 (3)"
600495	"Parkinson disease 18, 614251 (3)"
605954	
142640	"Thrombophilia due to HRG deficiency, 613116 (3); Thrombophilia due to elevated HRG, 613116 (1)"
610121	
610122	
610123	
612358	"[Kininogen deficiency], 228960 (3); [High molecular weight kininogen deficiency], 228960 (3)"
610593	
604915	
607858	
102577	
607547	
609350	
608261	
603273	"Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 3, 604292 (3); Split-hand/foot malformation 4, 605289 (3); Hay-Wells syndrome, 106260 (3); ADULT syndrome, 103285 (3); Limb-mammary syndrome, 603543 (3); Rapp-Hodgkin syndrome, 129400 (3); Orofacial cleft 8, 129400 (3)"
601854	
607365	"Hypotrichosis, localized, autosomal recessive 2, 604379 (3); Woolly hair, autosomal recessive 2 with or without hypotrichosis, 604379 (3)"
600521	"3MC syndrome 1, 257920 (3)"
605229	"Spastic paraplegia 14, autosomal recessive (2)"
615333	
608721	
611295	
611620	
606223	
613373	
614214	
180647	
601024	
611051	"Deafness, autosomal dominant 44, 607453 (3)"
612009	"{Celiac disease, susceptibility to, 11} (2)"
601102	
601600	
601513	
600819	
614448	
608289	"{Diabetes mellitus, noninsulin-dependent, susceptibility to}, 125853 (3)"
602626	
614210	{Lung cancer susceptibility 5} (2)
600700	"Lipoma (3); Leukemia, acute myeloid, 601626 (3)"
612154	
606023	
182450	
614786	
603718	"Ichthyosis, leukocyte vacuoles, alopecia, and sclerosing cholangitis, 607626 (3)"
606487	
139605	
605290	"Optic atrophy 1, 165500 (3); {Glaucoma, normal tension, susceptibility to}, 606657 (3); Optic atrophy plus syndrome, 125250 (3)"
603063	
607766	
615586	
603104	
601014	
609112	
173511	
612477	
610780	
155750	
609425	Chromosome 3q29 microdeletion syndrome (4)
610360	
611936	Chromosome 3q29 microduplication syndrome (4)
610341	"Myopia, high, with cataract and vitreoretinal degeneration, 614292 (3)"
614538	
158372	
615322	
612084	
605022	
610276	
611671	
601792	
612688	"RIDDLE syndrome, 611943 (3)"
612845	
190010	
606994	
615110	
614552	
601832	
180468	"Diamond-Blackfan anemia 5, 612528 (3)"
102680	"{Hypertension, essential, salt-sensitive}, 145500 (3)"
601519	
614690	
605032	
610203	
607645	
601207	
134934	"Achondroplasia, 100800 (3); Hypochondroplasia, 146000 (3); Thanatophoric dysplasia, type I, 187600 (3); Crouzon syndrome with acanthosis nigricans, 612247 (3); Muenke syndrome, 602849 (3); Bladder cancer, somatic, 109800 (3); Colorectal cancer, somatic, 114500 (3); Cervical cancer, somatic, 603956 (3); LADD syndrome, 149730 (3); CATSHL syndrome, 610474 (3); Nevus, epidermal, somatic, 162900 (3); Thanatophoric dysplasia, type II, 187601 (3); Spermatocytic seminoma, somatic, 273300 (3)"
137026	
613430	
613004	"Huntington disease, 143100 (3)"
252800	"Mucopolysaccharidosis Ih, 607014 (3); Mucopolysaccharidosis Is, 607016 (3); Mucopolysaccharidosis Ih/s, 607015 (3)"
604407	
104225	"Myopia 23, autosomal recessive, 615431 (3)"
606801	
609456	"Muscular dystrophy, congenital, merosin-positive (2)"
160782	
610647	"?N-acetylaspartate deficiency, 614063 (3)"
611526	
180072	"Night blindness, congenital stationary, autosomal dominant 2, 163500 (3); Retinitis pigmentosa-40, 613801 (3)"
602850	
612041	"Recombination rate QTL 1, 612042 (3)"
602104	"Cherubism, 118400 (3)"
602422	
610130	
605918	
605303	"{?Bladder cancer susceptibility}, 109800 (2)"
610977	
610669	
614632	"UV-sensitive syndrome 3, 614640 (3)"
194190	Wolf-Hirschhorn syndrome (4)
602952	
606026	
194648	"?Polydactyly, postaxial, type A6, 615226 (3)"
607930	
610285	"Myasthenia, limb-girdle, familial, 254300 (3); Fetal akinesia deformation sequence, 208150 (3)"
611195	
610887	
602512	
104250	"{Congestive heart failure and beta-blocker response, modifier of} (3)"
608252	
605695	
603105	
606921	
142992	"Oculoauricular syndrome, 612109 (3)"
608785	
142983	"Tooth agenesis, selective, 1, with or without orofacial cleft, 106600 (3); Orofacial cleft 5, 608874 (3); Ectodermal dysplasia 3, Witkop type, 189500 (3)"
602183	"Spondylo-megaepiphyseal-metaphyseal dysplasia, 613330 (3)"
606284	
608790	
614855	
607011	
606201	"Wolfram syndrome, 222300 (3); Deafness, autosomal dominant 6/14/38, 600965 (3); Wolfram-like syndrome, autosomal dominant, 614296 (3); {Diabetes mellitus, noninsulin-dependent, association with}, 125853 (3); ?Cataract 41, 116400 (3)"
602462	
126453	"{Blepharospasm, primary benign}, 606798 (3); Dystonia, primary cervical (3); {Attention deficit-hyperactivity disorder, susceptibility to}, 143465 (3)"
612544	
600593	"Craniosynostosis, Adelaide type (2)"
602618	
604831	"Ellis-van Creveld syndrome, 225500 (3); Weyers acrodental dysostosis, 193530 (3)"
605830	
602052	
606173	
604552	
607713	
607261	"Ellis-van Creveld syndrome, 225500 (3)"
611637	"Primary lateral sclerosis, adult, 1 (2)"
605997	
600614	
614176	
606142	"{Uric acid concentration, serum, QTL 2}, 612076 (3); Hypouricemia, renal, 2, 612076 (3)"
605480	"{Systemic lupus erythematosus, susceptibility to, 3} (2)"
611863	Microtia with nasolacrimal duct imperforation and eye coloboma (1)
612335	"Spastic paraplegia 38, autosomal dominant (2)"
603783	{Intelligence QTL1} (2)
605655	
612994	"Cone-rod dystrophy 18, 615374 (3)"
600387	
610311	
612758	
606619	
612676	"Hyperphenylalaninemia, BH4-deficient, C, 261630 (3)"
604217	"Pulmonary alveolar microlithiasis, 265100 (3); ?Testicular microlithiasis, 610441 (3)"
603402	
612013	"Joubert syndrome 9, 612285 (3); Meckel syndrome 6, 612284 (3); COACH syndrome, 216360 (3)"
603403	
607737	
604802	Huntington disease-like 3 (2)
608182	
606280	
611799	
604365	"Retinitis pigmentosa 41, 612095 (3); Cone-rod dystrophy 12, 612657 (3); Stargardt disease 4, 603786 (3); Macular dystrophy, retinal, 2, 608051 (3)"
612226	{Stature QTL 13} (2)
185490	"[Superoxide dismutase, elevated extracellular] (3)"
606947	
612303	
608301	
612101	
147183	"Adams-Oliver syndrome 3, 614814 (3)"
613009	"Pontocerebellar hypoplasia type 2D, 613811 (3)"
603746	
611792	
118444	
604517	
610841	
603370	
608064	
607107	{Nasopharyngeal carcinoma 1} (2)
605116	
609850	
107270	
607221	"Epilepsy, partial, with pericentral spikes (2)"
603450	
614309	
602988	
608410	"{Obesity, susceptibility to, BMIQ7} (2)"
602710	"{Alzheimer disease, late-onset}, 104300 (3)"
606645	
602846	
611135	
607031	"Pyruvate dehydrogenase lipoic acid synthetase deficiency, 614462 (3)"
615469	
613200	
611212	
601194	"{Leprosy, protection against}, 613223 (3); {Leprosy, susceptibility to, 5}, 613223 (3)"
605403	
191342	"?{Parkinson disease 5, susceptibility to}, 613643 (3); ?Neurodegeneration with optic atrophy, childhood onset, 615491 (3)"
614991	
102579	
611963	
608151	"Nephronophthisis 13, 615377 (3); Cranioectodermal dysplasia 4, 614378 (3) Short-rib thoracic dysplasia 5 with or without polydactyly, 614376 (3)"
137141	
172000	
112263	
137166	
602037	
613222	
613283	"Deafness, autosomal recessive 25, 613285 (3)"
603686	
604604	
137140	"{Alcohol dependence, susceptibility to}, 103780 (3)"
137190	
605841	Narcolepsy 2 (2)
605236	"Preeclampsia/eclampsia 5, 614595 (3)"
609811	
603851	"Central hypoventilation syndrome, congenital, with or without Hirschsprung disease, 209880 (3); {Neuroblastoma, susceptibility to, 2}, 613013 (3); Neuroblastoma with Hirschsprung disease, 613013 (3)"
604231	
600583	
600058	
123825	"Retinitis pigmentosa 49, 613756 (3)"
607520	
170250	
603663	{Mental health wellness-1} (2)
603786	Stargardt disease 4 (2)
604734	
603664	{Mental health wellness-2} (2)
601454	{Psoriasis susceptibility 3} (2)
605224	
610430	"{Macroglobulinemia, Waldenstrom, susceptibility to, 2} (2)"
611676	
604332	"{Leukemia, acute myeloid}, 601626 (3)"
607275	
612814	
104145	
104150	"[AFP deficiency, congenital] (1); [Hereditary persistence of alpha-fetoprotein] (3)"
103600	"Analbuminemia (3); [Dysalbuminemic hyperthyroxinemia] (3); [Dysalbuminemic hyperzincemia], 194470 (1)"
184470	
614365	
612405	
611423	"Microcephaly 8, primary, autosomal recessive, 614673 (3)"
601851	
614625	
612977	
607879	
607686	
139200	"{Graves disease, susceptibility to, 3} (3)"
608311	
602867	"Retinal arterial macroaneurysm with supravalvular pulmonic stenosis, 614224 (3)"
609732	
614627	
609258	Myopia 9 (2)
600900	"Muscular dystrophy, limb-girdle, type 2E, 604286 (3)"
191306	"Hemangioma, capillary infantile, somatic, 602089 (3); {Hemangioma, capillary infantile, susceptibility to}, 602089 (3)"
164920	"Piebaldism, 172800 (3); Gastrointestinal stromal tumor, familial, 606764 (3); Mast cell disease, 154800 (3); Leukemia, acute myeloid, 601626 (3); Germ cell tumors, 273300 (3)"
614919	
172439	
173490	"Gastrointestinal stromal tumor, somatic, 606764 (3); Hypereosinophilic syndrome, idiopathic, resistant to imatinib, 607685 (3)"
180661	
172450	
612404	
600571	
614626	
605753	
611715	"Congenital disorder of glycosylation, type Iq, 612379 (3); Kahrizi syndrome, 612713 (3)"
602122	"Bone marrow failure, familial, 614675 (3)"
106700	Total anomalous pulmonary venous return (2)
614726	"Congenital disorder of glycosylation, type IIk, 614727 (3)"
612849	
155730	
139110	
139111	
600324	
138965	
146930	
173460	
173461	
121010	
188035	
614329	"Mental retardation, autosomal recessive 31 (2)"
612431	"Deafness, autosomal dominant 27 (2)"
609952	"Deafness, autosomal recessive 55 (2)"
117141	
614532	
600004	
604851	
142701	
142702	
604716	
600067	
600068	
600069	
601903	"{Bone mineral density QTL 12, osteoporosis}, 612560 (3)"
609400	"{Autoimmune disease, susceptibility to, 4} (2)"
104640	
600345	
601695	
607137	
158375	"{Asthma, protection against}, 600807 (3)"
602257	"Epilepsy, progressive myoclonic 4, with or without renal failure, 254900 (3)"
604439	
600043	
601591	
610892	
611704	
606497	
603064	
607449	
611630	"Epilepsy, familial mesial temporal lobe (2)"
610912	
614047	
611591	
612620	
611194	
611593	
608436	
610399	
125450	
605011	
159557	
601259	
608041	"Hyaline fibromatosis syndrome, 228600 (3)"
106490	
610586	
613509	Chromosome 4q21 deletion syndrome (4)
603548	
601704	
147310	
605149	
600980	"Hypophosphatemic rickets, AR, 241520 (3)"
606585	"Amelogenesis imperfecta, type IB, 104500 (3); Amelogenesis imperfecta, type IC, 204650 (3)"
165190	
607830	"Fraser syndrome, 219000 (3)"
612831	
147790	
609115	"Limb-girdle muscular dystrophy, type 1G (2)"
603345	"Renal tubular acidosis, proximal, with ocular abnormalities, 604278 (3)"
163890	"Parkinson disease 4, 605543 (3); Dementia, Lewy body, 127750 (3); Parkinson disease 1, 168601 (3)"
611614	
609825	"Coenzyme Q10 deficiency, primary, 1, 607426 (3); {Multiple system atrophy, susceptibility to}, 146500 (3)"
602598	
612203	
173910	"Polycystic kidney disease 2, 613095 (3)"
603610	
103710	
133440	"{Autism, susceptibility to, 19}, 615091 (3)"
134720	
147563	
179502	"Lymphocytic leukemia, acute T-cell (3)"
166490	
608371	Orofacial cleft 4 (2)
603086	
614829	"Amelogenesis imperfecta, hypomaturation type, IIA4, 614832 (3)"
603203	
603442	
610428	
115450	
115460	
605912	
611821	
607469	
607607	
609717	
602256	
608370	
612887	
604570	
612535	
603344	
601324	
604852	
611143	
138850	"Hypogonadotropic hypogonadism 7 with or without anosmia, 146110 (3); Fertile eunuch syndrome, 228300 (3)"
605774	
602563	
614577	
613367	
610257	
612537	
610958	
606769	
611983	
604724	
600267	
125485	"Dentinogenesis imperfecta, Shields type II, 125490 (3); Deafness, autosomal dominant 36, with dentinogenesis, 605594 (3); Dentinogenesis imperfecta, Shields type III, 125500 (3); Dentin dysplasia, type II, 125420 (3)"
602897	
613366	
603756	"[Junior blood group system], 614490 (3); [Uric acid concentration, serum, QTL1], 138900 (3)"
103700	
103720	"{Alcohol dependence, protection against}, 103780 (3); {Aerodigestive tract cancer, squamous cell, alcohol-related, protection against} (3)"
103730	"{Alcohol dependence, protection against}, 103780 (3); {Parkinson disease, susceptibility to}, 168600 (3)"
103740	
601461	
123997	
605904	
602368	
612343	[Musical aptitude QTL 1] (2)
179061	
612761	"Adermatoglyphia, 136000 (3)"
610292	"{Systemic lupus erythematosus, association with}, 152700 (3)"
611645	
157147	"Abetalipoproteinemia, 200100 (3); {Metabolic syndrome, protection against}, 605552 (3)"
611507	"Wolfram syndrome 2, 604928 (3)"
609489	"Mannosidosis, beta, 248510 (3)"
601609	"3-hydroxyacyl-CoA dehydrogenase deficiency, 231530 (3); Hyperinsulinemic hypoglycemia, familial, 4, 609975 (3)"
609994	Myopia 11 (2)
613299	
613300	
611241	
612127	
611967	
610662	
611065	"Maple syrup urine disease, mild variant, 615135 (3)"
612973	
608242	
603296	
613136	
181600	Huriez syndrome (2)
103735	
600086	
603248	"Brachydactyly, type A2, 112600 (3); Chrondrodysplasia, acromesomelic, with genital anomalies, 609441 (3)"
164011	
153245	"Sebaceous tumors, somatic (3)"
603605	"Leukodystrophy, hypomyelinating, 3, 260600 (3)"
142763	
157300	"{Migraine with or without aura, susceptibility to, 1} (2)"
611789	
611527	
610306	
615312	"Albinism, oculocutaneous, type V (2)"
603262	
612839	"Myelodysplastic syndrome, somatic, 614286 (3)"
117143	
607730	
114105	
613340	"Epilepsy, hot water, 2 (2)"
614682	
607347	
611494	"{Atrial fibrillation, familial, 5} (2)"
610851	
217030	"Complement factor I deficiency, 610984 (3); {Hemolytic uremic syndrome, atypical, susceptibility to, 3}, 612923 (3); {Macular degeneration, age-related, 13, susceptibility to}, 615439 (3)"
610004	
610670	"Spastic paraplegia 56, autosomal recessive, 615030 (3)"
131530	"Hypomagnesemia 4, renal, 611718 (3)"
138297	
611546	
606468	
612026	"Alazami syndrome, 615071 (3)"
152430	[Longevity 1] (2)
615004	"Night blindness, congenital stationary (complete), 1F, autosomal recessive, 615058 (3)"
615520	
614596	
614597	
614598	
614599	
614600	
606624	
609988	
611574	
162332	"Hypogonadotropic hypogonadism 11 with or without anosmia, 614840 (3)"
601532	
611652	
615039	
601542	"Axenfeld-Rieger syndrome, type 1, 180500 (3); Iridogoniodysgenesis, type 2, 137600 (3); Ring dermoid of cornea, 180550 (3); Peters anomaly, 604229 (3)"
606709	"Mental retardation, autosomal recessive 1, 249500 (3)"
106410	"Long QT syndrome 4, 600919 (3); Cardiac arrhythmia, ankyrin-B-related, 600919 (3)"
605768	
134920	
607406	
610010	
607708	
603310	
607735	
601291	
147680	Severe combined immunodeficiency due to IL2 deficiency (1)
605384	
605602	"Cardiomyopathy, familial hypertrophic, 16, 613838 (3)"
131230	"{Pregnancy loss, recurrent, susceptibility to, 3}, 614391 (3)"
614130	
607590	"Bardet-Biedl syndrome 7, 209900 (3)"
610683	"Bardet-Biedl syndrome 12, 209900 (3)"
123835	
611598	"{Celiac disease, susceptibility to, 6} (2); {Autoimmune disease, susceptibility to, 5} (2)"
606180	
612622	"{Diabetes mellitus, insulin-dependent, 23} (2)"
611565	
601467	
614161	"Brittle cornea syndrome 2, 614170 (3)"
603645	
605031	
614333	"Mental retardation, autosomal recessive 29 (2)"
134820	"Dysfibrinogenemia, alpha type, causing bleeding diathesis (3); Dysfibrinogenemia, alpha type, causing recurrent thrombosis (3); Amyloidosis, hereditary renal, 105200 (3); Afibrinogenemia, congenital, 202400 (3)"
134830	"Dysfibrinogenemia, beta type (3); Afibrinogenemia, congenital, 202400 (3); Thrombophilia, dysfibrinogenemic (3)"
